article_id,type,fact_check_url,news_url,title,newstitle,content,abstract,publish_date,meta_keywords,label,source_split,n_related_tweets,n_unique_tweets,n_replies,n_unique_reply_tweets,engagement_total,severity_applicable,severity_score,severity_label,base_harm_weight,propagation_multiplier_constant,propagation_multiplier_bucket,propagation_multiplier_linear,severity_strategy,severity_notes,engagement_bucket_fake_only,high_risk_keyword_hits,medium_risk_keyword_hits,guidance_keyword_hits
730,article,webmd.com,https://www.webmd.com/lung/news/20200417/trumps-plan-to-reopen-the-nation,Trump’s Plan to Reopen the Nation,"""Trump’s Plan to Reopen the Nation""",april 17 2020 president trump on thursday revealed a phased and deliberate approach to reopen the nation and its economy giving governors authority to decide how and when to lift social distancing orders designed to curb the coronavirus. trump described his three phase plan as a set of guidelines governors can tailor to fit the diverse needs of their own state. states with very few coronavirus cases might reopen as soon as tomorrow trump said at the daily white house briefing. if yo. ,president trump on thursday revealed a phased and deliberate approach to reopen the nation and its economy giving governors authority to decide how and when to lift social distancing orders designed to curb the coronavirus .. ,,"""president trump, economy, united states, governors, social distancing, coronavirus, covid-19, pandemic""",0,5,44,44,91,11,135,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
731,article,webmd.com,https://www.webmd.com/lung/news/20200417/california-creates-relief-fund-for-immigrants,California Creates Relief Fund for Immigrants,"""California Creates Relief Fund for Immigrants""","april 17 2020 california is the first state to create a disaster relief fund for undocumented residents gov. gavin newsom announced wednesday. the 125 million fund will help those who ca nt receive unemployment insurance or cares act benefits including 75 million from the state and 50 million from philanthropic partners according to a news release. about 150,000 undocumented adults will receive 500 each with a cap of 1,000 per household. applications will open at the beginning of m. ",california is the first state to create a disaster relief fund for undocumented residents gov. gavin newsom announced wednesday. ,,"""california, relief fund, gavin newsom, covid-19, coronavirus, pandemic, united states, outbreak""",0,5,2,2,0,0,2,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
732,article,webmd.com,https://www.webmd.com/lung/news/20200417/major-drugmakers-join-forces-on-covid-19-vacicne,Major Drugmakers Join Forces on COVID-19 Vaccine,"""Major Drugmakers Join Forces on COVID-19 Vaccine""",april 17 2020 two giant drug companies sanofi and glaxosmithkline are teaming up to develop a vaccine for covid-19 the disease caused by the new coronavirus. sanofi hopes its earlier research on a vaccine for sars will give it a leg up on the search for a covid-19 vaccine. sars is a disease caused by a coronavirus that 's similar to the one that causes covid-19. sanofi says it will use technology called recombinant dna platform to make genetic matches to the proteins on the surface of. ,two giant drug companies sanofi and glaxosmithkline are teaming up to develop a vaccine for covid-19 the disease caused by the new coronavirus .. ,,"""sanofi, glaxosmithkline, vaccine, drug companies, coronavirus, new coronavirus, covid-19""",0,5,0,0,0,0,0,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
733,article,webmd.com,https://www.webmd.com/lung/news/20200417/anxiety-depression-prescriptions-spiked-in-march,"Anxiety, Depression Prescriptions Spiked in March","""Anxiety, Depression Prescriptions Spiked in March""",april 17 2020 the number of prescriptions filled for anti anxiety drugs spiked 34 and orders for anti anxiety and anti insomnia medications also increased from mid february to mid march and peaked around march 15 according to a new report released thursday. the increase demonstrates the serious impact covid-19 may be having on our nations mental health according to the report by express scripts a pharmacy benefit manager owned by cigna. the data is based on express scripts customers w. ,the number of prescriptions filled for anti anxiety drugs spiked 34 and orders for anti anxiety and anti insomnia medications also increased from mid february to mid march and peaked around march 15 according to a new report released thursday .. ,,"""prescriptions, anxiety, depression, medication, covid-19, pandemic, loneliness, coronavirus""",0,5,2,2,0,0,2,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
734,article,webmd.com,https://www.webmd.com/lung/news/20200417/how-accurate-are-coronavirus-death-counts,How Accurate Are Coronavirus Death Counts?,"""How Accurate Are Coronavirus Death Counts?""",april 17 2020 -- if a loved one dies in colorado ohio connecticut and other states and covid-19 is suspected but there is no confirmed diagnosis that death will now be included in the states death toll. but in alabama even those who had a lab confirmed case may not be counted. the differences in the way deaths are counted may have serious short- and long term effects. the lack of widespread diagnostic testing in the u.s. has forced doctors and researchers to use other ways to find out. ,the lack of widespread diagnostic testing in the u.s. has forced doctors and researchers to use other ways to find out where an outbreak is particularly bad and how well stay at home orders are working. the death toll is one of them. ,,"""coronavirus, covid-19, death toll, death rates, confirmation, testing""",0,5,39,39,1,1,40,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
735,article,webmd.com,https://www.webmd.com/lung/news/20200416/new-protective-respirator-for-health-care-workers,New Protective Respirator for Health Care Workers,"""New Protective Respirator for Health Care Workers""",thursday april 16 2020 healthday news -- with protective gear in short supply duke university researchers say they 've designed a much needed respirator for health care workers battling covid-19. the respirator was created by a medical and engineering team at the university and is being used by duke health doctors treating patients with suspected cases of covid-19. the idea for the protective respirator came from orthopedic spine surgeon dr. melissa erickson. we have these helmets that w. ,with protective gear in short supply duke university researchers say they 've designed a much needed respirator for health care workers battling covid-19 .. ,,"""coronavirus, covid-19, respirators, health care workers, personal protective equiptment, ppe, pandemic""",0,5,15,15,1,1,16,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
736,article,webmd.com,https://www.webmd.com/lung/news/20200415/ventilators-helping-or-harming-covid-19-patients,Ventilators: Helping or Harming COVID-19 Patients?,"""Ventilators: Helping or Harming COVID-19 Patients?""",wednesday april 15 2020 healthday news -- mechanical ventilators have become a symbol of the covid-19 pandemic representing the last best hope to survive for people who can no longer draw a life sustaining breath. but the ventilator also marks a crisis point in a patient 's covid-19 course and questions are now being raised as to whether the machines can cause harm too. many who go on a ventilator die and those who survive likely will face ongoing breathing problems caused by either the. ,many who go on a ventilator die and those who survive likely will face ongoing breathing problems caused by either the machine or the damage done by the virus .. ,,"""coronavirus, covid-19, ventilators, emergency care, pandemic, public health, lung disease""",0,5,36,36,1,1,37,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
737,article,webmd.com,https://www.webmd.com/lung/news/20200415/on-the-front-line-covid-has-them-scared-to-go-home,"On the Front Line, COVID Has Them Scared to Go Home","""On the Front Line, COVID Has Them Scared to Go Home""",then he got a call to treat a man in his 20s with covid-19-like symptoms who needed cpr. there was only one gown among the three first responders at the scene he says. i m only wearing a mask goggles and gloves but all my clothes are exposed including my hair. you wipe yourself down but did you really do a good job. when that shift ended the firefighter decided he could nt go home. he drove to his house waved to his wife 10-year old daughter and 5-year old son from outside and ch. ,health care workers and first responders are going to great lengths during this epidemic to keep their families safe from covid-19. ,,"""coronavirus , covid-19, first responders, health care workers, families""",0,5,30,30,0,0,30,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
738,article,webmd.com,https://www.webmd.com/lung/news/20200415/george-stephanopoulos-diagnosed-with-coronavirus,George Stephanopoulos Diagnosed With Coronavirus,"""George Stephanopoulos Diagnosed With Coronavirus""",april 15 2020 george stephanopoulos the good morning america anchor announced on the show that he has tested positive for covid-19. he revealed the diagnosis on monday two weeks after his wife actress and author ali wentworth said she had tested positive for covid-19. stephanopoulos 59 said he s been wentworths main caregiver as she self isolates in a room in their new york home according to the gma website. he said he was nt surprised to test positive and unlike his wife. ,george stephanopoulos the. ,,"""george stephanopoulos, coronavirus, covid-19, pandemic, abc, outbreak, good morning america""",0,5,177,177,84,26,261,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
739,article,webmd.com,https://www.webmd.com/lung/news/20200415/first-case-of-covid-spreading-from-a-corpse-found,First Case of COVID Spreading from a Corpse Found,"""First Case of COVID Spreading from a Corpse Found""",april 15 2020 a medical professional in thailand was infected with coronavirus while working with a corpse apparently the first known case of the virus spreading from a dead body according to letter in a medical journal. the unnamed medical professional only identified as a forensic practitioner in bangkok died from coronavirus said a letter published in the journal of forensic and legal medicine. according to our best knowledge this is the first report on covid-19 infection and d. ,a medical professional in thailand was infected with coronavirus while working with a corpse apparently the first known case of the virus spreading from a dead body according to letter in a medical journal .. ,,"""covid-19, coronavirus, pandemic, thailand, virus, outbreak, international""",0,5,2,2,0,0,2,False,0.0,not_applicable,0.0,1.0,1.0,1.0,not_fake_label,Severity rubric is only applied to fake-labeled CoAID rows.,not_applicable,0,0,0
